Date,Adj Close
2017-01-03,42.75285339355469
2017-01-04,43.046016693115234
2017-01-05,42.89944076538086
2017-01-06,42.06880569458008
2017-01-09,43.143741607666016
2017-01-10,42.60627365112305
2017-01-11,43.43689727783203
2017-01-12,41.97108840942383
2017-01-13,42.01994705200195
2017-01-17,42.41083908081055
2017-01-18,42.75285339355469
2017-01-19,42.11766815185547
2017-01-20,42.5085563659668
2017-01-23,42.75285339355469
2017-01-24,42.41083908081055
2017-01-25,41.77565002441406
2017-01-26,41.23818588256836
2017-01-27,40.456417083740234
2017-01-30,40.602996826171875
2017-01-31,40.749576568603516
2017-02-01,41.09159469604492
2017-02-02,40.896156311035156
2017-02-03,40.21211242675781
2017-02-06,38.69743728637695
2017-02-07,38.159976959228516
2017-02-08,37.964534759521484
2017-02-09,38.941741943359375
2017-02-10,38.50199890136719
2017-02-13,38.30655288696289
2017-02-14,38.159976959228516
2017-02-15,38.30655288696289
2017-02-16,38.062255859375
2017-02-17,37.76909255981445
2017-02-21,37.573646545410156
2017-02-22,37.5247917175293
2017-02-23,37.231624603271484
2017-02-24,37.08505630493164
2017-02-27,37.182769775390625
2017-02-28,37.08505630493164
2017-03-01,37.231624603271484
2017-03-02,36.54758834838867
2017-03-03,36.54758834838867
2017-03-06,36.9384651184082
2017-03-07,36.30328369140625
2017-03-08,37.08505630493164
2017-03-09,37.964534759521484
2017-03-10,37.91566848754883
2017-03-13,37.475929260253906
2017-03-14,37.280487060546875
2017-03-15,37.62250900268555
2017-03-16,38.11111068725586
2017-03-17,37.62250900268555
2017-03-20,38.30655288696289
2017-03-21,38.30655288696289
2017-03-22,36.30328369140625
2017-03-23,36.44986343383789
2017-03-24,36.498722076416016
2017-03-27,36.645301818847656
2017-03-28,36.69416427612305
2017-03-29,36.20555877685547
2017-03-30,35.96125411987305
2017-03-31,35.96125411987305
2017-04-03,35.52151870727539
2017-04-04,35.96125411987305
2017-04-05,35.81468200683594
2017-04-06,36.84074401855469
2017-04-07,36.352142333984375
2017-04-10,37.13390350341797
2017-04-11,37.62250900268555
2017-04-12,37.72023010253906
2017-04-13,37.700687408447266
2017-04-17,37.72023010253906
