Date,Adj Close,daily_return
2017-01-03,40.69952392578125,
2017-01-04,42.41646194458008,0.04218570275981115
2017-01-05,34.34686279296875,-0.19024687071153634
2017-01-06,33.87266159057617,-0.013806244991017125
2017-01-09,33.48839569091797,-0.011344425906144595
2017-01-10,33.69278717041016,0.006103352378496352
2017-01-11,33.42299270629883,-0.008007484294688338
2017-01-12,33.77455139160156,0.010518468181231366
2017-01-13,33.349403381347656,-0.012587821088265394
2017-01-17,33.831783294677734,0.014464424080218308
2017-01-18,33.69278717041016,-0.004108448054804037
2017-01-19,32.89155578613281,-0.023780501750268135
2017-01-20,33.13683319091797,0.007457154242870079
2017-01-23,32.79344940185547,-0.010362601250520576
2017-01-24,32.91608047485352,0.003739499053463824
2017-01-25,32.89155578613281,-0.0007450671029756162
2017-01-26,32.90791320800781,0.0004973137172761266
2017-01-27,31.885927200317383,-0.03105593482122526
2017-01-30,32.46641159057617,0.018205034045646773
2017-01-31,32.56452560424805,0.003022015950181478
2017-02-01,32.27836227416992,-0.008787578654018358
2017-02-02,32.53999328613281,0.00810546116747246
2017-02-03,32.84250259399414,0.009296538730087622
2017-02-06,32.065799713134766,-0.02364932083468596
2017-02-07,32.00857162475586,-0.001784707972072308
2017-02-08,33.390281677246094,0.04316687631951699
2017-02-09,34.420448303222656,0.030852289176062087
2017-02-10,34.37139129638672,-0.001425228585164695
2017-02-13,33.79908752441406,-0.016650584989058026
2017-02-14,34.86194610595703,0.03144636910020826
2017-02-15,35.03363800048828,0.004924908495051339
2017-02-16,33.95441818237305,-0.030805245464378905
2017-02-17,34.31416320800781,0.010594940066489533
2017-02-21,34.15882110595703,-0.004527054939650332
2017-02-22,34.15882110595703,0.0
2017-02-23,33.4475212097168,-0.02082331512653368
2017-02-24,35.148101806640625,0.05084324743412649
2017-02-27,35.80216598510742,0.018608805165780673
2017-02-28,34.8455924987793,-0.026718313264231797
2017-03-01,34.32233428955078,-0.015016481905045675
2017-03-02,34.44496536254883,0.0035729234487229533
2017-03-03,33.79908752441406,-0.01875100849533773
2017-03-06,32.647308349609375,-0.03407722690657622
2017-03-07,32.738460540771484,0.0027920277587969444
2017-03-08,33.56707763671875,0.025310203420082278
2017-03-09,32.962181091308594,-0.01802053047204999
2017-03-10,33.525638580322266,0.017094059627086988
2017-03-13,32.98704528808594,-0.016065116580730954
2017-03-14,33.02017593383789,0.0010043532381458498
2017-03-15,32.9124755859375,-0.003261652757883149
2017-03-16,33.550498962402344,0.019385456885456787
2017-03-17,33.550498962402344,0.0
2017-03-20,31.95127868652344,-0.047666065344394326
2017-03-21,31.18895149230957,-0.023859051203963477
2017-03-22,31.26352882385254,0.002391145837697062
2017-03-23,31.08123016357422,-0.005831032744430198
2017-03-24,30.99837684631348,-0.002665702638688927
2017-03-27,31.12266731262207,0.004009579821705245
2017-03-28,31.8601303100586,0.02369536614676493
2017-03-29,33.30190658569336,0.045253307554099065
2017-03-30,33.50078201293945,0.005971893132735273
2017-03-31,32.98704528808594,-0.015335066645760342
2017-04-03,32.44016647338867,-0.01657859350303148
2017-04-04,31.23038482666016,-0.037292707721488405
2017-04-05,31.08123016357422,-0.004775947011661952
2017-04-06,32.80475616455078,0.05545230970286541
2017-04-07,32.48158645629883,-0.009851306518814273
2017-04-10,33.00361633300781,0.016071563419826518
2017-04-11,33.33505630493164,0.010042534993122798
2017-04-12,33.268768310546875,-0.0019885370457574103
2017-04-13,32.688743591308594,-0.01743451136585661
2017-04-17,32.241294860839844,-0.013688159326738947
2017-04-18,32.17500686645508,-0.0020559966549382747
2017-04-19,32.46501159667969,0.00901335410520021
2017-04-20,33.77422332763672,0.04032685240411027
2017-04-21,33.20248031616211,-0.01692838369451899
2017-04-24,32.9041748046875,-0.008984434555312504
2017-04-25,32.630733489990234,-0.008310231644475419
2017-04-26,32.74674224853516,0.0035551992289881706
2017-04-27,33.045040130615234,0.009109238403506081
2017-04-28,32.34071350097656,-0.021314140544381854
2017-05-01,31.49553298950196,-0.026133638376564572
2017-05-02,32.44844055175781,0.03025532422561228
2017-05-03,33.07818603515625,0.01940757314342867
2017-05-04,32.60588073730469,-0.01427845219050361
2017-05-05,33.24391174316406,0.019567973366515945
2017-05-08,32.55617904663086,-0.02068747811167626
2017-05-09,32.995330810546875,0.013489044991643828
2017-05-10,33.409629821777344,0.012556292089001886
2017-05-11,30.79121780395508,-0.07837297305567592
2017-05-12,30.23605155944824,-0.01803001908016555
2017-05-15,30.63379096984864,0.013154475861981929
2017-05-16,30.50948905944824,-0.004057673127127681
2017-05-17,30.733211517333984,0.007332881171815631
2017-05-18,30.70007705688477,-0.0010781320536751293
2017-05-19,31.023231506347656,0.010526177144901228
2017-05-22,31.50383186340332,0.015491627845323874
2017-05-23,31.31324005126953,-0.006049797782065713
2017-05-24,31.42925453186035,0.0037049657078240816
2017-05-25,32.2081413269043,0.024782223016278415
