,Date,Adj Close,daily_return
0,2017-01-03,22.793270111083984,
1,2017-01-04,23.10504722595215,0.013678472345069581
2,2017-01-05,22.447790145874023,-0.02844647204788564
3,2017-01-06,22.641599655151367,0.008633790142276832
4,2017-01-09,22.548906326293945,-0.00409393904446731
5,2017-01-10,22.810121536254883,0.011584384900137579
6,2017-01-11,22.82697296142578,0.000738769635405756
7,2017-01-12,22.67530059814453,-0.006644436103619755
8,2017-01-13,22.995502471923828,0.014121174376206413
9,2017-01-17,21.93378257751465,-0.04617076298747891
10,2017-01-18,22.18657493591309,0.01152525140180738
11,2017-01-19,21.90007781982422,-0.01291308446285333
12,2017-01-20,22.152868270874023,0.011542901953570883
13,2017-01-23,22.329816818237305,0.007987613396136517
14,2017-01-24,22.41408348083496,0.00377372834195544
15,2017-01-25,22.67530059814453,0.011654151173877914
16,2017-01-26,22.843830108642575,0.007432294437227149
17,2017-01-27,22.548906326293945,-0.012910434937836834
18,2017-01-30,22.18657493591309,-0.01606869021218771
19,2017-01-31,21.99276351928711,-0.008735526650049064
20,2017-02-01,22.11073875427246,0.005364275157230258
21,2017-02-02,21.85794448852539,-0.011433099027422733
22,2017-02-03,22.34667587280273,0.022359439357799937
23,2017-02-06,22.548906326293945,0.00904968840297804
24,2017-02-07,22.32139205932617,-0.010089813832898642
25,2017-02-08,21.815818786621094,-0.02264971966628937
26,2017-02-09,22.034896850585938,0.010042165554620341
27,2017-02-10,22.33824920654297,0.01376690610416742
28,2017-02-13,22.53205680847168,0.008676042609102153
29,2017-02-14,23.214582443237305,0.030291315194492352
30,2017-02-15,23.22300910949707,0.0003629902144641761
31,2017-02-16,23.25672149658203,0.0014516803970581194
32,2017-02-17,23.206165313720703,-0.0021738310306875785
33,2017-02-21,23.23144149780273,0.001089201242011395
34,2017-02-22,23.17245101928711,-0.0025392517516057422
35,2017-02-23,23.147172927856445,-0.0010908682646313395
36,2017-02-24,23.02078437805176,-0.005460215387797174
37,2017-02-27,23.23144149780273,0.00915073597369731
38,2017-02-28,23.12189674377441,-0.0047153662005295915
39,2017-03-01,24.225749969482425,0.047740600087457175
40,2017-03-02,23.374691009521484,-0.03513034523319336
41,2017-03-03,23.45895195007324,0.0036047937710677047
42,2017-03-06,23.206165313720703,-0.010775700333524374
43,2017-03-07,23.062915802001957,-0.006172907491702184
44,2017-03-08,23.062915802001957,0.0
45,2017-03-09,23.16403007507324,0.004384279678222747
46,2017-03-10,22.885961532592773,-0.012004324876943362
47,2017-03-13,22.71742820739746,-0.007364048259685174
48,2017-03-14,22.540483474731445,-0.007788942086692563
49,2017-03-15,22.28768920898437,-0.011215121717795595
50,2017-03-16,22.456212997436523,0.007561294796959883
51,2017-03-17,22.203432083129883,-0.011256613674598515
52,2017-03-20,22.068605422973636,-0.0060723342072277475
53,2017-03-21,20.99003219604492,-0.048873646805335125
54,2017-03-22,20.931049346923828,-0.0028100409075220156
55,2017-03-23,21.116426467895508,0.00885656126929546
56,2017-03-24,20.973180770874023,-0.0067836145116347835
57,2017-03-27,20.838356018066406,-0.006428436119467973
58,2017-03-28,21.26810073852539,0.02062277466064999
59,2017-03-29,21.217262268066406,-0.0023903625003475204
60,2017-03-30,21.801921844482425,0.027555844341707436
61,2017-03-31,21.52230453491211,-0.012825351433001342
62,2017-04-03,21.429100036621094,-0.004330600291424402
63,2017-04-04,21.47993469238281,0.002372225416598983
64,2017-04-05,21.098636627197266,-0.017751360543975858
65,2017-04-06,21.33588981628418,0.011244953561647675
66,2017-04-07,21.191844940185547,-0.006751294524810159
67,2017-04-10,21.01390266418457,-0.008396733578563964
68,2017-04-11,20.92069435119629,-0.004435554617236437
69,2017-04-12,20.615650177001957,-0.014580977527492545
70,2017-04-13,20.27672004699707,-0.01644042885356023
71,2017-04-17,20.674968719482425,0.019640685059630014
72,2017-04-18,20.34450912475586,-0.015983559598577224
73,2017-04-19,20.513973236083984,0.008329722299463826
74,2017-04-20,21.141002655029297,0.03056596651117638
75,2017-04-21,20.86138343811035,-0.01322639334953335
76,2017-04-24,21.462989807128903,0.028838277710744542
77,2017-04-25,21.191844940185547,-0.012633135894855374
78,2017-04-26,21.157947540283203,-0.001599549260483002
79,2017-04-27,20.886802673339844,-0.012815272673642797
80,2017-04-28,20.70038604736328,-0.008925091546659103
81,2017-05-01,21.005428314208984,0.014736066571307216
82,2017-05-02,20.725805282592773,-0.013311941438826191
83,2017-05-03,20.946117401123047,0.010629846007253141
84,2017-05-04,21.107107162475582,0.007685899886338943
85,2017-05-05,21.01390266418457,-0.004415787420490869
86,2017-05-08,21.132530212402344,0.0056451935708239365
87,2017-05-09,21.047794342041016,-0.004009736151310395
88,2017-05-10,20.86985206604004,-0.008454200621181185
89,2017-05-11,20.708860397338867,-0.007714078096564103
90,2017-05-12,20.471607208251957,-0.011456602851859343
91,2017-05-15,20.878328323364254,0.01986757126467098
92,2017-05-16,21.098636627197266,0.010552008782545697
93,2017-05-17,20.149621963500977,-0.0449799046481022
94,2017-05-18,20.18351173400879,0.0016819060213237869
95,2017-05-19,20.48855781555176,0.015113627676048846
96,2017-05-22,20.66649055480957,0.008684493113651381
97,2017-05-23,20.96306037902832,0.014350275071242313
98,2017-05-24,20.742752075195312,-0.010509357882373283
99,2017-05-25,20.73427963256836,-0.00040845315974658014
100,2017-05-26,20.55634307861328,-0.00858175722080956
101,2017-05-30,20.378398895263672,-0.008656412410957603
102,2017-05-31,20.1157283782959,-0.01288965430099731
103,2017-06-01,20.3614501953125,0.012215407386477084
