,Date,Adj Close,daily_return
0,2017-01-03,13.39115047454834,
1,2017-01-04,13.443144798278809,0.0038827376205867736
2,2017-01-05,13.34388256072998,-0.007383855417635421
3,2017-01-06,13.447871208190918,0.007792982813485505
4,2017-01-09,13.362788200378418,-0.006326875569768742
5,2017-01-10,13.589675903320312,0.01697906900413715
6,2017-01-11,13.603857040405272,0.0010435228320266887
7,2017-01-12,13.3533353805542,-0.018415487542025044
8,2017-01-13,13.476234436035156,0.00920362231446159
9,2017-01-17,13.074450492858888,-0.02981425895218226
10,2017-01-18,13.098085403442385,0.0018077173183228545
11,2017-01-19,13.074450492858888,-0.0018044553730948154
12,2017-01-20,13.102810859680176,0.0021691440750628566
13,2017-01-23,13.301339149475098,0.015151580215954308
14,2017-01-24,13.414783477783203,0.008528789998756059
15,2017-01-25,13.603857040405272,0.014094417769410894
16,2017-01-26,13.62276554107666,0.0013899367374434757
17,2017-01-27,13.62276554107666,0.0
18,2017-01-30,13.613311767578123,-0.0006939687444543763
19,2017-01-31,13.707847595214844,0.0069443666060649
20,2017-02-01,13.849653244018556,0.010344851576349123
21,2017-02-02,13.840198516845703,-0.0006826688730952046
22,2017-02-03,14.256162643432615,0.030054780361757016
23,2017-02-06,14.180534362792969,-0.005304953551051539
24,2017-02-07,14.917920112609863,0.05199985634897186
25,2017-02-08,14.85174560546875,-0.00443590705953556
26,2017-02-09,14.889559745788574,0.002546107462674252
27,2017-02-10,15.258252143859863,0.024761806552109134
28,2017-02-13,15.390605926513672,0.008674242724915793
29,2017-02-14,15.55132007598877,0.010442353617685196
30,2017-02-15,15.995640754699709,0.02857125160692764
31,2017-02-16,15.721482276916504,-0.01713957458707327
32,2017-02-17,15.655303955078123,-0.0042094199944205934
33,2017-02-21,16.090181350708008,0.02777827865097593
34,2017-02-22,16.005094528198242,-0.005288120789640582
35,2017-02-23,15.995640754699709,-0.0005906727687160496
36,2017-02-24,15.721482276916504,-0.01713957458707327
37,2017-02-27,15.702577590942385,-0.0012024747820297277
38,2017-02-28,15.504046440124512,-0.01264322049472888
39,2017-03-01,15.844382286071776,0.02195142069921019
40,2017-03-02,15.163718223571776,-0.04295933096100235
41,2017-03-03,15.125901222229004,-0.0024939134838304344
42,2017-03-06,15.031364440917969,-0.006249993301034151
43,2017-03-07,14.917920112609863,-0.007547174360252429
44,2017-03-08,14.842290878295898,-0.00506969026131443
45,2017-03-09,14.747754096984863,-0.006369419794169273
46,2017-03-10,14.83283805847168,0.005769282626173711
47,2017-03-13,14.700484275817873,-0.008923024854182504
48,2017-03-14,14.62485694885254,-0.005144546638489844
49,2017-03-15,14.501957893371582,-0.00840343641724317
50,2017-03-16,15.031364440917969,0.036505867100080636
51,2017-03-17,15.040816307067873,0.00062880959257261
52,2017-03-20,14.747754096984863,-0.019484461753933924
53,2017-03-21,14.152172088623049,-0.040384590388822694
54,2017-03-22,13.934737205505373,-0.015364064382206832
55,2017-03-23,14.293977737426758,0.025780215774679593
56,2017-03-24,14.42633056640625,0.00925934203975598
57,2017-03-27,14.605948448181152,0.012450697767398156
58,2017-03-28,14.596494674682615,-0.0006472550229844609
59,2017-03-29,14.501957893371582,-0.006476676998005915
60,2017-03-30,14.880105018615724,0.02607559117358793
61,2017-03-31,14.66267204284668,-0.014612328037807876
62,2017-04-03,14.653217315673828,-0.0006448161116352491
63,2017-04-04,14.62485694885254,-0.0019354361714782886
64,2017-04-05,14.473596572875977,-0.010342690975068458
65,2017-04-06,14.539772987365724,0.004572216322082934
66,2017-04-07,14.653217315673828,0.0078023452227680146
67,2017-04-10,14.445236206054688,-0.01419354569980158
68,2017-04-11,14.634309768676758,0.013088990718117977
69,2017-04-12,14.653217315673828,0.001292001283008215
70,2017-04-13,14.483051300048828,-0.011612877360590357
71,2017-04-17,14.520865440368652,0.0026109235917501916
72,2017-04-18,14.511412620544434,-0.0006509818483642071
73,2017-04-19,14.757208824157717,0.016938130700335785
74,2017-04-20,14.880105018615724,0.008327875272512664
75,2017-04-21,14.85174560546875,-0.00190586108844637
76,2017-04-24,15.125901222229004,0.01845948779645834
77,2017-04-25,15.125901222229004,0.0
78,2017-04-26,15.154263496398926,0.001875079954128056
79,2017-04-27,14.861197471618652,-0.01933884974679989
80,2017-04-28,14.842290878295898,-0.0012722119707285762
81,2017-05-01,15.14480972290039,0.020382220445960275
82,2017-05-02,15.258252143859863,0.0074905147727235555
83,2017-05-03,15.371698379516602,0.0074350741216706595
84,2017-05-04,15.437874794006348,0.004305081511222442
85,2017-05-05,15.456780433654783,0.0012246270876465903
86,2017-05-08,15.466238021850586,0.0006118731023188051
87,2017-05-09,15.560770988464355,0.006112214649756087
88,2017-05-10,15.560770988464355,0.0
89,2017-05-11,15.192076683044434,-0.023693832760166234
90,2017-05-12,14.813929557800291,-0.024891075337066026
91,2017-05-15,14.984098434448242,0.011487085582795098
92,2017-05-16,15.560770988464355,0.0384856357250265
93,2017-05-17,15.00300407409668,-0.035844426653484196
94,2017-05-18,15.040816307067873,0.0025203107847233674
95,2017-05-19,15.069177627563477,0.0018856237531652553
96,2017-05-22,15.314974784851074,0.016311252237016793
97,2017-05-23,15.409510612487791,0.006172770700884733
98,2017-05-24,15.00300407409668,-0.02638023676505863
99,2017-05-25,14.955735206604004,-0.003150626851744165
100,2017-05-26,14.946282386779783,-0.0006320531684759212
101,2017-05-30,14.747754096984863,-0.013282787295021414
102,2017-05-31,14.492505073547363,-0.017307653881324492
103,2017-06-01,14.813929557800291,0.022178669775980486
104,2017-06-02,15.116449356079102,0.020421306655904692
105,2017-06-05,14.719393730163574,-0.026266460897171662
106,2017-06-06,14.813929557800291,0.006422535422976772
107,2017-06-07,14.813929557800291,0.0
108,2017-06-08,15.078633308410645,0.017868570899945535
109,2017-06-09,15.210987091064451,0.008777571544231533
110,2017-06-12,15.267704010009766,0.0037286810254826275
111,2017-06-13,15.664761543273926,0.02600636827933278
112,2017-06-14,15.712034225463867,0.0030177722181949918
113,2017-06-15,15.38115119934082,-0.021059209862641315
114,2017-06-16,15.400059700012209,0.0012293293542422479
115,2017-06-19,15.286617279052734,-0.00736636241477584
116,2017-06-20,15.14480972290039,-0.00927658183388047
117,2017-06-21,15.163718223571776,0.0012485135843465223
118,2017-06-22,15.248799324035645,0.005610833649731806
119,2017-06-23,15.418965339660645,0.011159305858053914
