Date,Adj Close,daily_return
2017-01-03,15.789791107177734,
2017-01-04,16.00063133239746,0.013352945823575935
2017-01-05,16.00063133239746,0.0
2017-01-06,15.758556365966797,-0.015129088434186921
2017-01-09,15.461811065673828,-0.018830741433513487
2017-01-10,15.430577278137209,-0.0020200600954153325
2017-01-11,15.555521965026855,0.008097214034025413
2017-01-12,15.493046760559082,-0.004016271817058659
2017-01-13,15.51647663116455,0.0015122829594185205
2017-01-17,15.539901733398438,0.001509692102834581
2017-01-18,15.727319717407228,0.012060435595032892
2017-01-19,15.633612632751465,-0.005958236135560124
2017-01-20,15.602377891540527,-0.0019979221658276147
2017-01-23,15.664847373962402,0.004003843699731613
2017-01-24,15.742938041687012,0.004985089599686132
2017-01-25,15.70389175415039,-0.002480241453865051
2017-01-26,15.672657012939451,-0.001988980929054418
2017-01-27,15.594564437866213,-0.0049827272432979575
2017-01-30,15.313444137573242,-0.018026813215145876
2017-01-31,15.383722305297852,0.004589311659300321
2017-02-01,15.18850326538086,-0.012689974249584735
2017-02-02,15.141645431518556,-0.0030850856758944945
2017-02-03,15.235350608825684,0.00618857294809394
2017-02-06,15.235350608825684,0.0
2017-02-07,15.133833885192873,-0.006663235145635826
2017-02-08,15.438386917114258,0.020123984063242784
2017-02-09,15.368103981018066,-0.004552479250165664
2017-02-10,15.758556365966797,0.025406672510219774
2017-02-13,15.836645126342772,0.004955324495625746
2017-02-14,15.813217163085938,-0.0014793514074432634
2017-02-15,15.742938041687012,-0.0044443278476554715
2017-02-16,15.836645126342772,0.005952325062045238
2017-02-17,15.89911651611328,0.003944736354961398
2017-02-21,16.086530685424805,0.011787709658054757
2017-02-22,16.125577926635742,0.0024273251936364204
2017-02-23,16.156818389892578,0.0019373236357149715
2017-02-24,16.234907150268555,0.00483317683541129
2017-02-27,16.17243194580078,-0.0038482021418114742
2017-02-28,16.141197204589844,-0.0019313570967938176
2017-03-01,16.24271011352539,0.00628905697940918
2017-03-02,16.180240631103516,-0.0038460011897802904
2017-03-03,16.180240631103516,0.0
2017-03-06,16.069637298583984,-0.006835703809430216
2017-03-07,16.014333724975586,-0.0034414948253543853
2017-03-08,15.635107040405272,-0.023680453466439322
2017-03-09,15.382293701171877,-0.01616959439932575
2017-03-10,15.34278678894043,-0.0025683368812829954
2017-03-13,15.326982498168944,-0.0010300795408875185
2017-03-14,15.23218059539795,-0.006185294645069228
2017-03-15,15.421792030334473,0.012448082121204074
2017-03-16,15.461295127868652,0.0025615114933774663
2017-03-17,15.52449893951416,0.0040878730483311365
2017-03-20,15.461295127868652,-0.004071230375406021
2017-03-21,15.587705612182615,0.008175931140859571
2017-03-22,15.40598964691162,-0.011657646724414383
2017-03-23,15.374390602111816,-0.0020510882795600205
2017-03-24,15.350685119628906,-0.0015418811123254494
2017-03-27,15.208477020263672,-0.00926395781406475
2017-03-28,15.255879402160645,0.003116839499038182
2017-03-29,15.382293701171877,0.00828626758765072
2017-03-30,15.469197273254396,0.0056495847609450145
2017-03-31,15.635107040405272,0.010725169782256572
2017-04-03,15.729912757873535,0.00606364364652312
2017-04-04,15.753610610961914,0.001506547013524706
2017-04-05,15.745709419250488,-0.0005015479883657692
2017-04-06,15.982726097106934,0.01505277860435239
2017-04-07,16.354053497314453,0.023233045348548753
2017-04-10,16.425153732299805,0.004347560376821935
2017-04-11,16.8201847076416,0.02405036700295682
2017-04-12,16.796480178833008,-0.0014092906362570545
2017-04-13,16.472558975219727,-0.019285064499494853
2017-04-17,16.74907684326172,0.016786576296856426
2017-04-18,16.685876846313477,-0.0037733421095186293
2017-04-19,16.48836326599121,-0.011837171168256777
2017-04-20,16.338247299194336,-0.009104358290461967
2017-04-21,16.338247299194336,0.0
2017-04-24,16.10913848876953,-0.014022851180377383
2017-04-25,16.13283348083496,0.0014709037408766612
2017-04-26,15.959027290344238,-0.01077344477008313
2017-04-27,16.030132293701172,0.004455472258008797
2017-04-28,15.895822525024414,-0.008378581425028675
2017-05-01,15.982726097106934,0.0054670698509440285
2017-05-02,15.911622047424316,-0.004448806120470716
2017-05-03,15.674609184265137,-0.014895581509714484
2017-05-04,15.54029655456543,-0.008568802457578073
2017-05-05,15.682513236999512,0.009151478025836157
2017-05-08,15.56400203704834,-0.00755690099923334
2017-05-09,15.382293701171877,-0.011674910825887008
2017-05-10,15.571900367736816,0.012326293480568129
2017-05-11,15.39808750152588,-0.01116195596595626
2017-05-12,15.619302749633787,0.014366410639372162
2017-05-15,15.54029655456543,-0.00505824084050166
2017-05-16,15.453392028808594,-0.0055922051070064205
2017-05-17,15.56400203704834,0.007157652380366919
2017-05-18,15.706207275390623,0.009136804146117505
2017-05-19,15.706207275390623,0.0
2017-05-22,15.785213470458984,0.005030252923769352
2017-05-23,15.808917045593262,0.0015016315857012685
2017-05-24,15.777316093444824,-0.001998932125287234
2017-05-25,15.872121810913086,0.006008988912103552
2017-05-26,15.674609184265137,-0.01244399639827276
2017-05-30,15.619302749633787,-0.003528409160393542
2017-05-31,15.690407752990724,0.00455238012200021
2017-06-01,15.998525619506836,0.019637339664253295
2017-06-02,16.1960391998291,0.012345736414700603
2017-06-05,16.1960391998291,0.0
2017-06-06,16.22764778137207,0.0019516241689081504
2017-06-07,16.417255401611328,0.011684233155276669
2017-06-08,16.433053970336914,0.0009623148534336767
2017-06-09,16.543664932250977,0.006731004602901214
2017-06-12,16.863508224487305,0.019333279146195093
2017-06-13,16.791536331176758,-0.004267907504918678
2017-06-14,16.71957778930664,-0.004285405483506088
2017-06-15,16.967453002929688,0.014825446954861654
2017-06-16,16.79953384399414,-0.009896544808849828
2017-06-19,16.759557723999023,-0.002379596979675047
2017-06-20,16.71957778930664,-0.002385500581267297
2017-06-21,16.743566513061523,0.0014347685125293275
2017-06-22,16.77554702758789,0.0019100180658295773
2017-06-23,17.07139778137207,0.01763583347223463
2017-06-26,17.279293060302734,0.012177988094068892
2017-06-27,17.27130126953125,-0.00046250681342074884
2017-06-28,17.119373321533203,-0.008796554794980427
2017-06-29,16.703584671020508,-0.024287609289395218
2017-06-30,16.751556396484375,0.002871941945916223
2017-07-03,16.89548683166504,0.008592063434229358
2017-07-05,16.43971824645996,-0.026975759251333886
2017-07-06,16.119876861572266,-0.01945540550590452
2017-07-07,16.31178092956543,0.011904809797315341
2017-07-10,15.999939918518066,-0.019117533051351
2017-07-11,16.02392578125,0.0014991220500879532
2017-07-12,16.24781036376953,0.013971893378431854
2017-07-13,16.1678524017334,-0.004921153081305585
2017-07-14,16.295785903930664,0.00791283214482763
2017-07-17,16.35175895690918,0.00343481764601572
2017-07-18,16.23181915283203,-0.0073349787257271926
2017-07-19,16.383743286132812,0.00935964920939103
2017-07-20,16.287790298461914,-0.005856597359659155
2017-07-21,16.24781036376953,-0.002454595372348267
2017-07-24,16.14386558532715,-0.006397463788361701
