Date,Adj Close
2017-01-03,14.687470436096191
2017-01-04,14.687470436096191
2017-01-05,14.477648735046387
2017-01-06,14.487184524536133
2017-01-09,14.496723175048828
2017-01-10,14.525336265563965
2017-01-11,14.277364730834961
2017-01-12,14.210603713989258
2017-01-13,14.677932739257812
2017-01-17,14.372739791870117
2017-01-18,14.487184524536133
2017-01-19,14.239214897155762
2017-01-20,14.325053215026855
2017-01-23,14.429961204528809
2017-01-24,14.410887718200684
2017-01-25,14.573019981384277
2017-01-26,14.534872055053711
2017-01-27,14.439498901367188
2017-01-30,14.134305953979492
2017-01-31,14.124767303466797
2017-02-01,14.35366439819336
2017-02-02,14.35366439819336
2017-02-03,14.391814231872559
2017-02-06,14.35366439819336
2017-02-07,14.391814231872559
2017-02-08,14.401350021362305
2017-02-09,14.60163402557373
2017-02-10,15.00220012664795
2017-02-13,15.374157905578613
2017-02-14,15.107110977172852
2017-02-15,15.307391166687012
2017-02-16,15.126185417175293
2017-02-17,15.231096267700195
2017-02-21,15.097576141357422
2017-02-22,14.973588943481445
2017-02-23,14.820991516113281
2017-02-24,14.887751579284668
2017-02-27,14.763766288757324
2017-02-28,14.725617408752441
2017-03-01,14.868680000305176
2017-03-02,14.725617408752441
2017-03-03,14.725617408752441
2017-03-06,14.811454772949219
2017-03-07,14.935441970825195
2017-03-08,14.897290229797363
2017-03-09,15.126185417175293
2017-03-10,15.00220012664795
2017-03-13,15.059425354003906
2017-03-14,14.916366577148438
2017-03-15,15.116649627685547
2017-03-16,15.040349960327148
2017-03-17,15.221558570861816
2017-03-20,15.145258903503418
2017-03-21,14.51579761505127
2017-03-22,14.410887718200684
2017-03-23,14.506260871887207
2017-03-24,14.429961204528809
2017-03-27,14.592095375061035
2017-03-28,14.66839599609375
2017-03-29,14.697007179260254
2017-03-30,14.658858299255371
2017-03-31,14.782843589782715
2017-04-03,15.164334297180176
2017-04-04,14.83052921295166
2017-04-05,14.429961204528809
2017-04-06,14.754230499267578
2017-04-07,14.973588943481445
2017-04-10,14.563483238220215
2017-04-11,14.773306846618652
2017-04-12,14.553947448730469
2017-04-13,14.525336265563965
2017-04-17,14.553947448730469
2017-04-18,14.744693756103516
2017-04-19,14.716080665588379
2017-04-20,15.040349960327148
2017-04-21,15.145258903503418
2017-04-24,15.38369369506836
2017-04-25,15.631665229797363
2017-04-26,16.17529296875
2017-04-27,15.946396827697754
2017-04-28,15.698424339294434
2017-05-01,15.717497825622559
2017-05-02,16.09899139404297
2017-05-03,16.032228469848633
2017-05-04,16.17529296875
2017-05-05,15.994083404541016
2017-05-08,16.01315689086914
2017-05-09,16.01315689086914
2017-05-10,15.717497825622559
2017-05-11,15.564899444580078
2017-05-12,15.45045280456543
2017-05-15,15.679349899291992
2017-05-16,15.717497825622559
2017-05-17,15.135724067687988
2017-05-18,15.555366516113281
2017-05-19,15.469527244567871
2017-05-22,15.688887596130371
2017-05-23,15.851024627685547
2017-05-24,15.870100021362305
2017-05-25,15.822407722473145
2017-05-26,15.746111869812012
2017-05-30,15.641201972961426
2017-05-31,15.564899444580078
2017-06-01,15.851024627685547
2017-06-02,15.965466499328613
2017-06-05,15.908248901367188
2017-06-06,15.79379653930664
2017-06-07,15.622126579284668
2017-06-08,15.889172554016113
2017-06-09,16.203901290893555
2017-06-12,16.05130386352539
