Date,Adj Close
2017-01-03,48.6738166809082
2017-01-04,49.360137939453125
2017-01-05,49.73448944091797
2017-01-06,49.750083923339844
2017-01-09,50.077640533447266
2017-01-10,49.96845245361328
2017-01-11,48.16445541381836
2017-01-12,48.274749755859375
2017-01-13,48.83407211303711
2017-01-17,48.731651306152344
2017-01-18,48.57410430908203
2017-01-19,48.35352325439453
2017-01-20,48.172332763671875
2017-01-23,48.02266311645508
2017-01-24,47.723304748535156
2017-01-25,48.35352325439453
2017-01-26,48.266876220703125
2017-01-27,47.26639938354492
2017-01-30,47.60513687133789
2017-01-31,48.14082717895508
2017-02-01,47.96751022338867
2017-02-02,47.96751022338867
2017-02-03,47.79420852661133
2017-02-06,47.778446197509766
2017-02-07,47.707550048828125
2017-02-08,47.67604064941406
2017-02-09,47.928131103515625
2017-02-10,47.59725570678711
2017-02-13,47.66816329956055
2017-02-14,47.912376403808594
2017-02-15,48.566226959228516
2017-02-16,48.43230438232422
2017-02-17,48.6607666015625
2017-02-21,48.70802307128906
2017-02-22,48.337772369384766
2017-02-23,48.794673919677734
2017-02-24,48.912845611572266
2017-02-27,49.01525115966797
2017-02-28,48.71590042114258
2017-03-01,49.49579620361328
2017-03-02,49.82665252685547
2017-03-03,49.89754867553711
2017-03-06,50.06300354003906
2017-03-07,50.173282623291016
2017-03-08,50.52778244018555
2017-03-09,50.81138229370117
2017-03-10,51.898502349853516
2017-03-13,51.874874114990234
2017-03-14,51.733070373535156
2017-03-15,52.42631912231445
2017-03-16,51.914268493652344
2017-03-17,51.74883270263672
2017-03-20,51.83548355102539
2017-03-21,51.480987548828125
2017-03-22,51.61491394042969
2017-03-23,51.717315673828125
2017-03-24,51.693687438964844
2017-03-27,52.071800231933594
2017-03-28,51.97728729248047
2017-03-29,51.81183624267578
2017-03-30,51.56763458251953
2017-03-31,51.33131408691406
2017-04-03,51.22889709472656
2017-04-04,51.29193115234375
2017-04-05,51.17375183105469
2017-04-06,51.26829528808594
2017-04-07,51.63066482543945
2017-04-10,51.18162536621094
2017-04-11,51.06229019165039
2017-04-12,51.21345520019531
2017-04-13,51.02251052856445
2017-04-17,51.16571807861328
2017-04-18,50.64060974121094
2017-04-19,50.48149490356445
2017-04-20,50.744041442871094
2017-04-21,50.7758674621582
2017-04-24,51.444183349609375
2017-04-25,51.794246673583984
2017-04-26,51.74651336669922
2017-04-27,52.56599426269531
2017-04-28,52.46257019042969
2017-05-01,52.89219665527344
2017-05-02,53.01152420043945
2017-05-03,53.09905242919922
2017-05-04,53.48889923095703
2017-05-05,53.297950744628906
2017-05-08,52.6773796081543
2017-05-09,52.64555358886719
2017-05-10,52.494384765625
2017-05-11,51.953369140625
