Date,Adj Close
2022-01-03,218.1045379638672
2022-01-04,226.4301300048828
2022-01-05,225.4763641357422
2022-01-06,228.69532775878906
2022-01-07,232.8283233642578
2022-01-10,229.8776092529297
2022-01-11,230.88104248046875
2022-01-12,230.15579223632812
2022-01-13,234.44772338867188
2022-01-14,235.99758911132812
2022-01-18,234.4676055908203
2022-01-19,229.59942626953125
2022-01-20,225.24786376953125
