Date,Adj Close
2021-08-20,99.88480377197266
2021-08-23,100.80328369140625
2021-08-24,103.0994873046875
2021-08-25,104.5271224975586
2021-08-26,103.20930480957031
2021-08-27,105.91482543945312
2021-08-30,105.01631164550781
2021-08-31,105.23595428466797
2021-09-01,103.48884582519531
2021-09-02,106.08455657958984
2021-09-03,104.57704162597656
2021-09-07,103.11945343017578
2021-09-08,102.41062927246094
2021-09-09,103.11945343017578
2021-09-10,101.83158111572266
