Date,Adj Close
2021-08-20,11.729999542236328
2021-08-23,12.260000228881836
2021-08-24,13.039999961853027
2021-08-25,13.40999984741211
2021-08-26,12.890000343322754
2021-08-27,13.5600004196167
2021-08-30,13.220000267028809
2021-08-31,13.369999885559082
2021-09-01,13.229999542236328
2021-09-02,13.229999542236328
2021-09-03,13.369999885559082
2021-09-07,13.760000228881836
2021-09-08,13.40999984741211
2021-09-09,13.9399995803833
2021-09-10,13.40999984741211
